experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,egg_turning_on,target_temperature,cooling_start_temperature,heating_proportional_Cf,heating_integral_Cf,heating_derivitive_Cf,target_humidity,range_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,last_turner_change_timestamp,front_switch,rear_switch,near_switch,far_switch,door_switch,exhaust_on,humidifyer_on,heater_on,fan_on
1771871584.6007457,20,1771871719.2225127,37.06,0.7311,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871729.2651348,1771871588.762988,0,0,1,0,1,-1,0,0,0.8443274875413975,False
1771871584.6007457,20,1771871739.285557,37.18,0.7243,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871749.3100104,1771871588.762988,0,0,1,0,1,-1,0,0,0.7639033020630066,False
1771871584.6007457,20,1771871759.32988,37.3,0.7177,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871769.4090235,1771871768.7846677,0,0,1,0,1,-1,0,0,0.6740128423725567,False
1771871584.6007457,20,1771871779.432897,37.38,0.7106,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871789.4681332,1771871768.7846677,0,0,1,0,1,-1,0,0,0.6115529636852586,False
1771871584.6007457,20,1771871799.4927309,37.46,0.7034,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871809.5349488,1771871768.7846677,0,0,1,0,1,-1,0,0,0.5395663273284602,False
1771871584.6007457,20,1771871819.5621982,37.56,0.6969,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871829.6242523,1771871768.7846677,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771871839.6474843,37.68,0.6889000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871849.6787522,1771871768.7846677,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771871859.7160113,37.72,0.682,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871869.7412322,1771871768.7846677,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771871879.7785773,37.77,0.6752,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871889.8322031,1771871768.7846677,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771871899.8592923,37.86,0.6695000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871909.8848543,1771871768.7846677,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771871919.9076362,37.85,0.6644,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871929.9355335,1771871768.7846677,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771871939.9568043,37.9,0.6596,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871950.0057213,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771871960.0308688,37.86,0.6551,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871970.0662105,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771871980.0997062,37.85,0.6518,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771871990.1366813,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771872000.1822894,37.82,0.6487,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872010.220319,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771872020.247767,37.79,0.6459999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872030.270353,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771872040.3059313,37.73,0.6432,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872050.3354445,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771872060.3828201,37.65,0.6415000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872070.4116547,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771872080.4488685,37.64,0.6395000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872090.490019,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771872100.5112271,37.55,0.6378,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872110.5397222,1771871948.7961044,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771872120.6064012,37.5,0.6362,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872120.613019,1771872128.832411,0,0,1,0,1,-1,0,False,0,False
1771871584.6007457,20,1771872140.6731327,37.48,0.6344,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872150.7148094,1771872128.832411,0,0,1,0,1,-1,0,0,0.5546843131282675,False
1771871584.6007457,20,1771872160.737157,37.42,0.6348,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872170.773607,1771872128.832411,0,0,1,0,1,-1,0,0,0.6187049632017588,False
1771871584.6007457,20,1771872180.8500862,37.36,0.635,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872190.8857298,1771872128.832411,0,0,1,0,1,-1,0,0,0.6877668438565562,False
1771871584.6007457,20,1771872200.919701,37.3,0.6356,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872210.9473374,1771872128.832411,0,0,1,0,1,-1,0,0,0.7648284392075864,False
1771871584.6007457,20,1771872220.9837923,37.27,0.6359,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872231.0107877,1771872128.832411,0,0,1,0,1,-1,0,0,0.8158992444829944,False
1771871584.6007457,20,1771872241.0563521,37.27,0.6361,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872251.0850875,1771872128.832411,0,0,1,0,1,-1,0,0,0.8409950884920125,False
1771871584.6007457,20,1771872261.107,37.25,0.636,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872271.1336765,1771872128.832411,0,0,1,0,1,-1,0,0,0.8855572703581407,False
1771871584.6007457,20,1771872281.1694465,37.31,0.6355,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872291.2105575,1771872128.832411,0,0,1,0,1,-1,0,0,0.8506429044377373,False
1771871584.6007457,20,1771872301.2571492,37.29,0.6349,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872311.2947905,1771872308.8348024,0,0,1,0,1,-1,0,0,0.8917366403527986,False
1771871584.6007457,20,1771872321.3231242,37.34,0.6334000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872331.3623762,1771872308.8348024,0,0,1,0,1,-1,0,0,0.8612941547058093,False
1771871584.6007457,20,1771872341.3997345,37.43,0.632,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872351.4426355,1771872308.8348024,0,0,1,0,1,-1,0,0,0.7858354751166611,False
1771871584.6007457,20,1771872361.511418,37.43,0.6307,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771872371.5508287,1771872308.8348024,0,0,1,0,1,-1,0,0,0.7923695800479604,False
1771877389.0347714,20,0,26.43,0.4362,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877393.1056159,1771877393.1285293,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877403.1610146,26.41,0.4526,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877413.1972475,1771877393.1285293,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877423.2267952,26.41,0.49310000000000004,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877433.2616277,1771877393.1285293,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877443.2911773,26.36,0.5275,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877453.323567,1771877393.1285293,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877463.3773844,26.36,0.5573,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877473.4057927,1771877393.1285293,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877483.439813,26.37,0.5841,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877493.473647,1771877393.1285293,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877503.4935122,26.39,0.5852,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877513.5346649,1771877393.1285293,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877523.590239,26.43,0.5703,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877533.623676,1771877393.1285293,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877543.647907,26.53,0.5602,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877553.6814075,1771877393.1285293,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877563.7073162,26.61,0.5870000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877573.738395,1771877573.1348102,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877583.797324,26.71,0.5748,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877593.829596,1771877573.1348102,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877603.8598385,26.85,0.5649000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877613.8873758,1771877573.1348102,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877623.9179494,26.97,0.5928,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877633.948417,1771877573.1348102,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877644.0170102,27.07,0.5795,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877654.0714428,1771877573.1348102,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877664.1036325,27.23,0.569,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877674.1307392,1771877573.1348102,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877684.15407,27.36,0.5767,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877694.18895,1771877573.1348102,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877704.2439806,27.47,0.5851,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877714.274663,1771877573.1348102,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877724.307664,27.62,0.5732,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877734.3491488,1771877573.1348102,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877744.3683794,27.78,0.5653,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877754.3965826,1771877753.1484618,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877764.4467123,27.95,0.5898,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877774.4785843,1771877753.1484618,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877784.5174136,28.06,0.5781000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877794.546226,1771877753.1484618,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877804.5673583,28.21,0.5688000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877814.6008642,1771877753.1484618,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877824.6689866,28.34,0.5751,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877834.696744,1771877753.1484618,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877844.724967,28.5,0.5843,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877854.7553945,1771877753.1484618,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877864.790924,28.63,0.5727000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877874.820484,1771877753.1484618,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877884.8522851,28.78,0.5654,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877894.8940225,1771877753.1484618,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877904.9287694,28.91,0.589,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877914.9589524,1771877753.1484618,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877924.9870725,29.02,0.5783,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877935.0228555,1771877933.1636732,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877945.086924,29.16,0.569,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877955.1155627,1771877933.1636732,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771877965.138852,29.31,0.5754,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877975.1728292,1771877933.1636732,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771877985.1982844,29.43,0.5843,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771877995.2334044,1771877933.1636732,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878005.2835124,29.5,0.5739,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878015.3242047,1771877933.1636732,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878025.3566282,29.65,0.5668,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878035.3890202,1771877933.1636732,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878045.417484,29.79,0.5736,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878055.4528582,1771877933.1636732,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878065.519588,29.93,0.5827,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878075.5524516,1771877933.1636732,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878085.5798638,30.03,0.5728,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878095.6139612,1771877933.1636732,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878105.6470761,30.16,0.5664,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878115.674457,1771878113.1681087,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878125.7314844,30.3,0.5881000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878135.759799,1771878113.1681087,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878145.789068,30.4,0.5775,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878155.825739,1771878113.1681087,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878165.8548825,30.49,0.5699000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878175.888786,1771878113.1681087,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878185.9332726,30.63,0.5779,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878195.9632905,1771878113.1681087,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878205.9906821,30.75,0.585,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878216.0215883,1771878113.1681087,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878226.0497315,30.87,0.5754,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878236.0835094,1771878113.1681087,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878246.151546,30.96,0.5686,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878256.1761482,1771878113.1681087,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878266.2036886,31.1,0.5772,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878276.2406023,1771878113.1681087,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878286.2712715,31.22,0.5848,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878296.3100057,1771878293.1756413,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878306.3648927,31.36,0.5745,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878316.4006293,1771878293.1756413,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878326.427433,31.46,0.5681,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878336.4596949,1771878293.1756413,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878346.4907548,31.54,0.5771000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878356.5230737,1771878293.1756413,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878366.5678403,31.66,0.5833,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878376.6034737,1771878293.1756413,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878386.6378665,31.76,0.5748,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878396.6692977,1771878293.1756413,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878406.6956375,31.85,0.5685,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878416.7353334,1771878293.1756413,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878426.776441,31.94,0.5779,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878436.8107297,1771878293.1756413,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878446.8342006,32.05,0.5833,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878456.8655353,1771878293.1756413,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878466.8955407,32.16,0.5749000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878476.9328084,1771878473.189712,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878487.0010114,32.32,0.5675,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878497.0295389,1771878473.189712,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878507.053081,32.41,0.5769,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878517.082794,1771878473.189712,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878527.1045685,32.48,0.5836,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878537.1321037,1771878473.189712,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878547.208137,32.57,0.5753,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878557.237708,1771878473.189712,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878567.2717884,32.68,0.5692,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878577.3024452,1771878473.189712,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878587.323109,32.77,0.5785,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878597.356107,1771878473.189712,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878607.4065878,32.91,0.5841,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878617.433452,1771878473.189712,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878627.4551287,32.97,0.5761999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878637.4837852,1771878473.189712,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878647.5104656,33.06,0.5700999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878657.54745,1771878653.1944811,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878667.6076648,33.16,0.5644,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878677.6342826,1771878653.1944811,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878687.65723,33.26,0.5860000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878697.691811,1771878653.1944811,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878707.7196946,33.38,0.5771000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878717.7464745,1771878653.1944811,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878727.8046432,33.43,0.5712,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878737.8356016,1771878653.1944811,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878747.8585687,33.5,0.5665,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878757.886364,1771878653.1944811,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878767.9083197,33.58,0.5883,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878777.934811,1771878653.1944811,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878788.0080297,33.73,0.579,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878798.0357618,1771878653.1944811,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878808.0564423,33.78,0.5727000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878818.0813625,1771878653.1944811,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878828.1031477,33.92,0.5679,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878838.1387184,1771878833.2111888,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878848.1731355,33.99,0.574,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878858.2153058,1771878833.2111888,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878868.2523723,34.04,0.5811000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878878.2832997,1771878833.2111888,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878888.3113887,34.11,0.5737,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878898.341966,1771878833.2111888,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878908.413809,34.24,0.5689000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878918.4390411,1771878833.2111888,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771878928.4624014,34.36,0.5759000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878938.4908695,1771878833.2111888,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878948.5143576,34.42,0.5822999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878958.5565238,1771878833.2111888,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878968.6097176,34.44,0.5751,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878978.6398733,1771878833.2111888,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771878988.6741319,34.52,0.5703,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771878998.6970015,1771878833.2111888,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879008.7345083,34.65,0.5667,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879018.767529,1771879013.2134101,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879028.8408053,34.73,0.5858,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879038.872447,1771879013.2134101,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879048.8939004,34.79,0.5778,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879058.9209697,1771879013.2134101,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879068.94414,34.86,0.5721,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879078.975294,1771879013.2134101,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879089.0224192,34.94,0.568,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879099.0497386,1771879013.2134101,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879109.0874128,35.0,0.5886,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879119.1280017,1771879013.2134101,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879129.154952,35.08,0.5797,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879139.1797638,1771879013.2134101,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879149.2363796,35.17,0.5740999999999999,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879159.2737105,1771879013.2134101,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879169.3116047,35.24,0.5699000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879179.3358157,1771879013.2134101,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879189.3669486,35.32,0.5793,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879199.3988566,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879209.4462888,35.44,0.5819,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879219.4744384,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879229.4973457,35.48,0.5752,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879239.5256457,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879249.5581858,35.56,0.5710000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879259.5843196,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879269.6293032,35.6,0.5677000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879279.6663294,1771879193.2171743,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879289.7009206,35.7,0.5871000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879299.7255523,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879309.755504,35.78,0.5799000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879319.7806277,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879329.8339386,35.82,0.5746,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879339.869227,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879349.8887937,35.96,0.5705,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879359.9141088,1771879193.2171743,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879369.9485395,36.0,0.5669,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879379.9861042,1771879373.2255764,0,0,1,0,1,-1,False,True,1,False
1771877389.0347714,20,1771879390.023543,36.06,0.5835,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879400.0472708,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879410.078777,36.14,0.5766,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879420.10955,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
1771877389.0347714,20,1771879430.1418402,36.22,0.5720000000000001,True,37.5,38.2,0.95,0.005,0.0,0.6,0.03,2,1771879440.2150705,1771879373.2255764,0,0,1,0,1,-1,0,0,1,False
